"state_fips_code","county_fips_code","state","county","confirmed_cases","deaths","test_7day_total","positivity_7day_avg","community","school","report_date","healthwebsites"
"45","45009","South Carolina","Bamberg County",2052,61,77,5.19,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"45","45011","South Carolina","Barnwell County",3708,77,103,3.88,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45013","South Carolina","Beaufort County",26007,277,970,2.78,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"45","45015","South Carolina","Berkeley County",29369,278,1205,2.24,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"45","45017","South Carolina","Calhoun County",1690,49,64,7.81,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"45","45019","South Carolina","Charleston County",62093,635,3644,1.81,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45021","South Carolina","Cherokee County",9072,203,334,3.89,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"45","45023","South Carolina","Chester County",5965,98,193,4.66,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"45","45025","South Carolina","Chesterfield County",6608,127,316,2.22,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"45","45027","South Carolina","Clarendon County",4701,134,242,1.65,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45029","South Carolina","Colleton County",5426,176,248,3.63,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"45","45031","South Carolina","Darlington County",11305,212,467,2.78,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45033","South Carolina","Dillon County",6007,103,229,3.93,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45035","South Carolina","Dorchester County",31805,322,1283,2.1,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45037","South Carolina","Edgefield County",4188,50,182,6.59,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"45","45039","South Carolina","Fairfield County",3137,91,155,1.94,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45041","South Carolina","Florence County",25277,487,1089,2.2,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45043","South Carolina","Georgetown County",9159,159,305,1.97,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45045","South Carolina","Greenville County",98359,1229,4474,1.88,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45047","South Carolina","Greenwood County",11006,189,294,2.38,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45049","South Carolina","Hampton County",2968,69,96,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45051","South Carolina","Horry County",58595,785,2063,3.3,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"45","45053","South Carolina","Jasper County",3772,67,85,8.24,"substantial","Moderate risk of transmission in schools","2021-06-06","[]"
"45","45055","South Carolina","Kershaw County",11150,179,580,0.86,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45057","South Carolina","Lancaster County",14796,201,602,3.32,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"45","45059","South Carolina","Laurens County",10424,188,394,3.81,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"45","45061","South Carolina","Lee County",2391,68,209,0.48,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45063","South Carolina","Lexington County",51422,652,2316,1.38,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45065","South Carolina","McCormick County",1274,29,54,1.85,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45067","South Carolina","Marion County",5075,128,164,3.05,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45069","South Carolina","Marlboro County",4549,71,329,4.56,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45071","South Carolina","Newberry County",7042,130,500,1.6,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45073","South Carolina","Oconee County",14270,179,942,3.18,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45075","South Carolina","Orangeburg County",13753,307,624,5.13,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"45","45077","South Carolina","Pickens County",25841,393,1746,2.41,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45079","South Carolina","Richland County",65487,711,4658,2.23,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45081","South Carolina","Saluda County",2389,50,60,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45083","South Carolina","Spartanburg County",57342,999,1829,2.95,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45085","South Carolina","Sumter County",14800,264,2786,0.39,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45087","South Carolina","Union County",3996,91,81,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"45","45089","South Carolina","Williamsburg County",5402,115,209,5.74,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"45","45091","South Carolina","York County",43890,452,2829,3.5,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"46","46003","South Dakota","Aurora County",515,15,2,0,"low","Lower risk of transmission in schools","2021-06-06","[]"
"46","46005","South Dakota","Beadle County",3133,43,61,3.28,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46007","South Dakota","Bennett County",427,9,39,2.56,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46009","South Dakota","Bon Homme County",1594,29,18,5.56,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"46","46011","South Dakota","Brookings County",4870,37,149,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46013","South Dakota","Brown County",6194,95,156,8.97,"substantial","Higher risk of transmission in schools","2021-06-06","[]"
"46","46015","South Dakota","Brule County",769,11,27,7.41,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46017","South Dakota","Buffalo County",443,14,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46019","South Dakota","Butte County",1663,24,62,1.61,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"46","46021","South Dakota","Campbell County",150,4,0,,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.lintonhospital.com""]"
"46","46023","South Dakota","Charles Mix County",1609,26,72,1.39,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"46","46025","South Dakota","Clark County",487,5,0,,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46027","South Dakota","Clay County",2090,15,40,5,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46029","South Dakota","Codington County",5136,83,109,0.92,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46031","South Dakota","Corson County",621,12,17,35.29,"high","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46033","South Dakota","Custer County",1182,15,44,2.27,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46035","South Dakota","Davison County",3566,69,70,1.43,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46037","South Dakota","Day County",768,30,20,10,"high","Lower risk of transmission in schools","2021-06-06","[]"
"46","46039","South Dakota","Deuel County",619,10,4,0,"low","Higher risk of transmission in schools","2021-06-06","[]"
"46","46041","South Dakota","Dewey County",1692,30,41,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46043","South Dakota","Douglas County",496,9,16,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46045","South Dakota","Edmunds County",556,14,12,16.67,"high","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46047","South Dakota","Fall River County",829,20,61,3.28,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"46","46049","South Dakota","Faulk County",388,14,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46051","South Dakota","Grant County",1171,42,26,7.69,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46053","South Dakota","Gregory County",646,30,21,9.52,"substantial","Higher risk of transmission in schools","2021-06-06","[]"
"46","46055","South Dakota","Haakon County",310,11,0,,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46057","South Dakota","Hamlin County",952,40,19,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46059","South Dakota","Hand County",381,6,21,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46061","South Dakota","Hanson County",422,4,0,,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46063","South Dakota","Harding County",141,1,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46065","South Dakota","Hughes County",2712,43,83,1.2,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46067","South Dakota","Hutchinson County",1009,28,22,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46069","South Dakota","Hyde County",147,1,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46071","South Dakota","Jackson County",360,15,20,15,"high","Higher risk of transmission in schools","2021-06-06","[]"
"46","46073","South Dakota","Jerauld County",291,17,0,,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"46","46075","South Dakota","Jones County",133,0,0,,"high","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46077","South Dakota","Kingsbury County",876,18,16,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46079","South Dakota","Lake County",1495,20,18,5.56,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.lake.sd.gov/custom/community-health-nurse""]"
"46","46081","South Dakota","Lawrence County",3982,52,126,3.97,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"46","46083","South Dakota","Lincoln County",9636,78,273,6.59,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46085","South Dakota","Lyman County",700,11,26,7.69,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"46","46087","South Dakota","McCook County",870,25,32,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46089","South Dakota","McPherson County",292,5,0,,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46091","South Dakota","Marshall County",400,6,13,0,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46093","South Dakota","Meade County",4041,39,190,3.16,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46095","South Dakota","Mellette County",289,2,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46097","South Dakota","Miner County",324,11,0,,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46099","South Dakota","Minnehaha County",35202,377,1080,6.48,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46101","South Dakota","Moody County",731,20,18,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46102","South Dakota","Oglala Lakota County",2256,51,165,1.82,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46103","South Dakota","Pennington County",18565,231,529,1.51,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"46","46105","South Dakota","Perkins County",384,14,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46107","South Dakota","Potter County",402,4,0,,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46109","South Dakota","Roberts County",1475,43,67,5.97,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"46","46111","South Dakota","Sanborn County",364,3,0,,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46115","South Dakota","Spink County",958,26,34,5.88,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"46","46117","South Dakota","Stanley County",397,3,12,25,"high","Higher risk of transmission in schools","2021-06-06","[]"
"46","46119","South Dakota","Sully County",150,3,0,,"high","Highest risk of transmission in schools","2021-06-06","[]"
"46","46121","South Dakota","Todd County",1419,33,91,3.3,"low","Lower risk of transmission in schools","2021-06-06","[]"
"46","46123","South Dakota","Tripp County",821,18,21,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"46","46125","South Dakota","Turner County",1286,60,31,0,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"46","46127","South Dakota","Union County",2450,43,62,6.45,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"46","46129","South Dakota","Walworth County",827,15,18,11.11,"high","Lower risk of transmission in schools","2021-06-06","[]"
"46","46135","South Dakota","Yankton County",3357,36,122,2.46,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"46","46137","South Dakota","Ziebach County",379,9,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"47","47001","Tennessee","Anderson County",12065,194,132,6.06,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.achealthdept.org/""]"
"47","47003","Tennessee","Bedford County",8603,145,80,2.5,"low","Lower risk of transmission in schools","2021-06-06","[]"
"47","47005","Tennessee","Benton County",2565,44,25,8,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://www.polkgovernment.com/health-dept.php""]"
"47","47007","Tennessee","Bledsoe County",3281,13,105,1.9,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47009","Tennessee","Blount County",22212,236,379,2.64,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.blounttn.org/291/Health-Department""]"
"47","47011","Tennessee","Bradley County",21135,169,471,6.16,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47013","Tennessee","Campbell County",6197,70,36,5.56,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47015","Tennessee","Cannon County",2675,38,28,3.57,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47017","Tennessee","Carroll County",5369,94,75,5.33,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47019","Tennessee","Carter County",9853,203,107,6.54,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47021","Tennessee","Cheatham County",6607,62,103,3.88,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47023","Tennessee","Chester County",3333,66,93,0,"low","Higher risk of transmission in schools","2021-06-06","[]"
"47","47025","Tennessee","Claiborne County",4934,85,54,1.85,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47027","Tennessee","Clay County",1415,35,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"47","47029","Tennessee","Cocke County",6786,104,36,0,"low","Moderate risk of transmission in schools","2021-06-06","[""http://www.cockecountytn.gov/county-officials/health-department/""]"
"47","47031","Tennessee","Coffee County",9931,142,174,2.3,"low","Moderate risk of transmission in schools","2021-06-06","[""https://www.coffeecountytn.gov/177/Health-Department""]"
"47","47033","Tennessee","Crockett County",3219,59,29,0,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47035","Tennessee","Cumberland County",10378,196,85,4.71,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47037","Tennessee","Davidson County",125537,1083,4061,2.27,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47039","Tennessee","Decatur County",2299,42,15,0,"low","Higher risk of transmission in schools","2021-06-06","[]"
"47","47041","Tennessee","DeKalb County",3998,60,62,3.23,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47043","Tennessee","Dickson County",9788,154,142,2.11,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47045","Tennessee","Dyer County",7796,131,50,4,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47047","Tennessee","Fayette County",6962,96,198,4.04,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://tn.gov""]"
"47","47049","Tennessee","Fentress County",3351,59,24,8.33,"substantial","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47051","Tennessee","Franklin County",7531,96,81,3.7,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47053","Tennessee","Gibson County",10164,178,107,6.54,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47055","Tennessee","Giles County",5558,107,85,4.71,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47057","Tennessee","Grainger County",4024,57,37,0,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47059","Tennessee","Greene County",12295,209,209,6.7,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47061","Tennessee","Grundy County",2609,36,42,7.14,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.grundycountytn.net/health_dept/index.html""]"
"47","47063","Tennessee","Hamblen County",12414,186,86,2.33,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"47","47065","Tennessee","Hamilton County",60750,614,1552,3.61,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://health.hamiltontn.org""]"
"47","47067","Tennessee","Hancock County",1077,15,17,0,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47069","Tennessee","Hardeman County",4913,76,87,2.3,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47071","Tennessee","Hardin County",5258,78,52,0,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47073","Tennessee","Hawkins County",9475,145,168,7.74,"moderate","Higher risk of transmission in schools","2021-06-06","[""https://www.hawkinscountytn.gov/""]"
"47","47075","Tennessee","Haywood County",3682,69,27,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"47","47077","Tennessee","Henderson County",5375,90,22,9.09,"substantial","Higher risk of transmission in schools","2021-06-06","[]"
"47","47079","Tennessee","Henry County",5220,79,50,12,"high","Higher risk of transmission in schools","2021-06-06","[]"
"47","47081","Tennessee","Hickman County",4384,65,81,2.47,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47083","Tennessee","Houston County",1745,41,13,0,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47085","Tennessee","Humphreys County",2936,43,60,10,"high","Highest risk of transmission in schools","2021-06-06","[""http://humphreystn.com/heathcare/index.html""]"
"47","47087","Tennessee","Jackson County",1939,38,16,6.25,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.jmchd.com""]"
"47","47089","Tennessee","Jefferson County",9330,134,53,1.89,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47091","Tennessee","Johnson County",3283,45,64,4.69,"low","Higher risk of transmission in schools","2021-06-06","[]"
"47","47093","Tennessee","Knox County",73389,822,1244,2.73,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.knoxcounty.org/health"",""https://www.facebook.com/pages/Knox-County-Health-Department/212998385470"",""https://twitter.com/KnoxCoHealthTN""]"
"47","47095","Tennessee","Lake County",1939,31,14,7.14,"substantial","Higher risk of transmission in schools","2021-06-06","[]"
"47","47097","Tennessee","Lauderdale County",5008,59,95,3.16,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47099","Tennessee","Lawrence County",8980,109,138,7.97,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.lawrencecountytn.gov/government/departments/health-department""]"
"47","47101","Tennessee","Lewis County",2442,33,19,0,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47103","Tennessee","Lincoln County",6296,78,75,1.33,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"47","47105","Tennessee","Loudon County",8653,85,113,2.65,"low","Higher risk of transmission in schools","2021-06-06","[]"
"47","47107","Tennessee","McMinn County",9975,115,187,3.74,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47109","Tennessee","McNairy County",4352,62,35,2.86,"low","Lower risk of transmission in schools","2021-06-06","[]"
"47","47111","Tennessee","Macon County",5207,85,69,5.8,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47113","Tennessee","Madison County",16893,284,272,4.78,"substantial","Higher risk of transmission in schools","2021-06-06","[""http://www.jmchd.com""]"
"47","47115","Tennessee","Marion County",5461,52,83,3.61,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47117","Tennessee","Marshall County",6503,74,77,7.79,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47119","Tennessee","Maury County",18457,205,393,1.78,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47121","Tennessee","Meigs County",2064,25,32,9.38,"substantial","Higher risk of transmission in schools","2021-06-06","[]"
"47","47123","Tennessee","Monroe County",9155,112,69,5.8,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47125","Tennessee","Montgomery County",30837,302,819,4.15,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47127","Tennessee","Moore County",1363,19,0,,"low","Lower risk of transmission in schools","2021-06-06","[]"
"47","47129","Tennessee","Morgan County",3528,43,38,5.26,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"47","47131","Tennessee","Obion County",6272,105,59,5.08,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47133","Tennessee","Overton County",4451,76,42,7.14,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.overtoncountytn.com/index.php?option=com_content&task=view&id=32&Itemid=104""]"
"47","47135","Tennessee","Perry County",1516,31,20,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"47","47137","Tennessee","Pickett County",986,24,8,12.5,"high","Higher risk of transmission in schools","2021-06-06","[]"
"47","47139","Tennessee","Polk County",2984,25,52,5.77,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.polkgovernment.com/health-dept.php""]"
"47","47141","Tennessee","Putnam County",15982,206,168,3.57,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47143","Tennessee","Rhea County",6578,89,119,4.2,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47145","Tennessee","Roane County",9288,138,79,2.53,"low","Lower risk of transmission in schools","2021-06-06","[]"
"47","47147","Tennessee","Robertson County",13440,170,244,4.51,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47149","Tennessee","Rutherford County",59040,502,1388,1.73,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47151","Tennessee","Scott County",4671,54,31,12.9,"high","Higher risk of transmission in schools","2021-06-06","[]"
"47","47153","Tennessee","Sequatchie County",2810,30,25,16,"high","Higher risk of transmission in schools","2021-06-06","[]"
"47","47155","Tennessee","Sevier County",18732,235,237,3.8,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47157","Tennessee","Shelby County",139496,2045,9243,2.86,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.shelbytnhealth.com/""]"
"47","47159","Tennessee","Smith County",3984,44,44,4.55,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47161","Tennessee","Stewart County",1979,30,35,2.86,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47163","Tennessee","Sullivan County",24861,383,494,7.09,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.sullivanhealth.org""]"
"47","47165","Tennessee","Sumner County",32739,394,486,2.67,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47167","Tennessee","Tipton County",10792,124,231,2.16,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47169","Tennessee","Trousdale County",3017,24,19,5.26,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47171","Tennessee","Unicoi County",2973,56,55,5.45,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47173","Tennessee","Union County",2777,40,24,0,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47175","Tennessee","Van Buren County",1154,25,6,16.67,"high","Higher risk of transmission in schools","2021-06-06","[]"
"47","47177","Tennessee","Warren County",8075,101,149,2.68,"low","Lower risk of transmission in schools","2021-06-06","[]"
"47","47179","Tennessee","Washington County",20396,298,434,3,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47181","Tennessee","Wayne County",3861,38,26,3.85,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47183","Tennessee","Weakley County",5910,78,43,4.65,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"47","47185","Tennessee","White County",5272,85,66,4.55,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47187","Tennessee","Williamson County",37785,253,901,2.33,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"47","47189","Tennessee","Wilson County",25825,312,532,4.51,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"48","48001","Texas","Anderson County",7708,167,372,2.69,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"48","48003","Texas","Andrews County",2637,49,17,5.88,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"48","48005","Texas","Angelina County",13031,354,443,2.03,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48007","Texas","Aransas County",2449,56,70,2.86,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48009","Texas","Archer County",1065,14,9,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48011","Texas","Armstrong County",256,7,0,,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48013","Texas","Atascosa County",8168,188,269,5.95,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48015","Texas","Austin County",3200,49,138,5.8,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.austintexas.gov/health"",""https://www.facebook.com/austinpublichealth"",""https://twitter.com/auspublichealth""]"
"48","48017","Texas","Bailey County",976,23,16,0,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"48","48019","Texas","Bandera County",2129,46,51,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48021","Texas","Bastrop County",13658,145,791,1.26,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48023","Texas","Baylor County",494,17,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48025","Texas","Bee County",5155,109,167,1.2,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48027","Texas","Bell County",36220,618,3354,2,"low","Lowest risk of transmission in schools","2021-06-06","[""http://bellcountyhealth.org"",""https://www.facebook.com/BellPublicHealth/"",""https://twitter.com/BellCountyPUBH""]"
"48","48029","Texas","Bexar County",307517,4596,38421,1.25,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48031","Texas","Blanco County",1196,27,75,5.33,"high","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48033","Texas","Borden County",37,2,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48035","Texas","Bosque County",2329,49,70,1.43,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48037","Texas","Bowie County",12006,279,255,5.49,"moderate","Lower risk of transmission in schools","2021-06-06","[""https://www.ci.texarkana.tx.us/391/Health""]"
"48","48039","Texas","Brazoria County",56671,732,2536,3.94,"moderate","Lower risk of transmission in schools","2021-06-06","[""https://brazoriacountytx.gov/departments/health-department""]"
"48","48041","Texas","Brazos County",35087,320,1945,6.48,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.brazoshealth.org"",""https://www.facebook.com/BrazosCountyHealthDistrict/"",""https://twitter.com/BrazosCoHd""]"
"48","48043","Texas","Brewster County",1019,19,0,,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48045","Texas","Briscoe County",206,7,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48047","Texas","Brooks County",1097,44,247,1.21,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48049","Texas","Brown County",6491,166,56,16.07,"high","Moderate risk of transmission in schools","2021-06-06","[""http://www.brownwoodtexas.gov/199/Health-Department/""]"
"48","48051","Texas","Burleson County",3068,56,168,2.38,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"48","48053","Texas","Burnet County",7032,102,486,1.44,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48055","Texas","Caldwell County",8068,132,603,2.32,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48057","Texas","Calhoun County",3714,32,80,22.5,"high","Highest risk of transmission in schools","2021-06-06","[]"
"48","48059","Texas","Callahan County",1629,51,24,8.33,"substantial","Higher risk of transmission in schools","2021-06-06","[]"
