"fips","name","websites"
"53071","Walla Walla County Health Department","[""https://www.co.walla-walla.wa.us/government/health_department/index.php"",""https://www.facebook.com/WWCDCH/"",""https://twitter.com/WWCDCH""]"
"27161","Waseca County Public Health Services","[""http://www.co.waseca.mn.us/public.htm""]"
"36119","Westchester County Health Department","[""http://www.westchestergov.com""]"
"12003","Baker County Public Health Department","[""http://www.bakercountyhealth.org""]"
"24005","Baltimore County Department of Health","[""https://www.baltimorecountymd.gov/Agencies/health/index.html""]"
"21027","Breckinridge County Health Department","[""http://Breckinridgecountyhealthdept.com"",""https://www.facebook.com/breckhealthdept"",""https://twitter.com/BreckCoPHD""]"
"32510","Carson City Health and Human Services","[""http://www.ci.carson-city.nv.us""]"
"39023","Clark County Combined Health District","[""http://www.ccchd.com""]"
"51630","Fredericksburg City Health Department","[""http://www.vdh.state.va.us/LHD/rappahan/fredericksburg.htm""]"
"51081","Greensville/Emporia Health Department","[""http://www.vdh.state.va.us/LHD/crater/Greensville.htm""]"
"19081","Hancock County Public Health Services","[""https://www.co.hancock.oh.us/""]"
"54033","Harrison-Clarksburg Health Department","[""http://hchealthdepartment.org/""]"
"12061","Indian River County Health Department","[""http://www.doh.state.fl.us/chdindianriver""]"
"19097","Jackson County Regional Health Center","[""http://www.jcrhc.org""]"
"19129","Mills County Public Health Department","[""http://www.millscoia.us/publichealth/publichealth.html""]"
"51143","Pittsylvania/Danville Health District","[""http://www.vdh.state.va.us/LHD/pittsylvania""]"
"20149","Pottawatomie County Health Department","[""http://www.pottcounty.org""]"
"40125","Pottawatomie County Health Department","[""https://www.ok.gov/health/County_Health_Departments/Pottawatomie_County_Health_Department/""]"
"24035","Queen Anne's County Health Department","[""http://health.maryland.gov/qahealth""]"
"06065","Riverside County Department of Health","[""http://www.rivcoph.org""]"
"38079","Rolette County Public Health District","[""http://www.rcphd.com""]"
"51177","Spotsylvania County Health Department","[""http://www.vdh.state.va.us/LHD/rappahan/Spotsy.htm""]"
"36089","St. Lawrence County Health Department","[""http://www.co.st-lawrence.ny.us/Departments/PublicHealth/"",""https://www.facebook.com/SLCPublicHealth""]"
"29189","St. Louis County Department of Health","[""https://www.stlouisco.com""]"
"27145","Stearns County Public Health Division","[""http://www.co.stearns.mn.us""]"
"39095","Toledo-Lucas County Health Department","[""https://www.lucascountyhealth.com/""]"
"37175","Transylvania County Health Department","[""http://transylvaniacounty.org/departments/public-health""]"
"55125","Vilas County Public Health Department","[""http://www.vilascountywi.gov""]"
"54103","Wetzel-Tyler County Health Department","[""http://wetzeltylerhealthdepartment.com"",""https://www.facebook.com/wetzel.tyler.hd"",""https://twitter.com/Wetzel_TylerHD""]"
"54095","Wetzel-Tyler County Health Department","[""http://wetzeltylerhealthdepartment.com"",""https://www.facebook.com/wetzel.tyler.hd"",""https://twitter.com/Wetzel_TylerHD""]"
"27171","Wright County Health & Human Services","[""http://www.co.wright.mn.us"",""https://www.facebook.com/WrightCoMN/"",""https://twitter.com/wrightcountymn""]"
"36123","Yates County Public Health Department","[""http://www.yatescountypublichealth.org"",""https://www.facebook.com/pages/Yates-County-Public-Health/714348821975400""]"
"55003","Ashland County Health & Human Services","[""https://co.ashland.wi.us/health_human_services"",""https://www.facebook.com/AshlandCountyHealthHumanServicesPublicHealth/""]"
"26015","Barry-Eaton District Health Department","[""http://www.barryeatonhealth.org""]"
"54003","Berkeley-Morgan County Board of Health","[""http://www.bchealthdept.org""]"
"54065","Berkeley-Morgan County Board of Health","[""http://www.bchealthdept.org""]"
"39019","Carroll County General Health District","[""http://www.carroll-lhd.org"",""https://www.facebook.com/ccghd"",""https://twitter.com/carrolllhd""]"
"19039","Clarke County Public Health Department","[""http://www.clarkecountypublichealth.org"",""https://www.facebook.com/ClarkeCountyPublicHealth/""]"
"53015","Cowlitz County Health & Human Services","[""http://www.cowlitzcounty.org/health""]"
"34011","Cumberland County Department of Health","[""http://www.co.cumberland.nj.us/content/22602/22786/default.aspx""]"
"27037","Dakota County Public Health Department","[""http://www.dakotacounty.us""]"
"36025","Delaware County Public Health Services","[""http://www.delawarecountypublichealth.com"",""https://www.facebook.com/dcphns"",""https://twitter.com/dcphs""]"
"36033","Franklin County Public Health Services","[""http://www.franklincony.org/content/Departments/View/2""]"
"36035","Fulton County Public Health Department","[""http://www.fultoncountyny.gov/publichealth/index.php""]"
"39057","Greene County Combined Health District","[""http://www.gcph.info"",""https://www.facebook.com/GreeneCoPH/"",""https://twitter.com/GreeneCoPH""]"
"36045","Jefferson County Public Health Service","[""http://www.jcphs.org"",""https://www.facebook.com/JCPHS/"",""https://twitter.com/JCPHS""]"
"36051","Livingston County Department of Health","[""http://www.livingstoncounty.us/doh.htm"",""https://www.facebook.com/LivCoNY/"",""https://twitter.com/LivingstonCoNY""]"
"06041","Marin County Health and Human Services","[""http://www.co.marin.ca.us""]"
"18097","Marion County Public Health Department","[""http://www.mchd.com""]"
"19125","Marion County Public Health Department","[""http://www.chmarion.org""]"
"27093","Meeker County Public Health Department","[""http://www.co.meeker.mn.us"",""http://www.mmspublichealth.org""]"
"06045","Mendocino County Dept of Public Health","[""http://www.co.mendocino.ca.us/hhsa/publichealth""]"
"42091","Montgomery County Department of Health","[""http://www.health.montcopa.org""]"
"06057","Nevada County Public Health Department","[""https://www.mynevadacounty.com/551/Public-Health""]"
"29161","Phelps/Maries County Health Department","[""http://www.phelpscountyhealth.com""]"
"29125","Phelps/Maries County Health Department","[""http://www.phelpscountyhealth.com""]"
"55093","Pierce County Public Health Department","[""http://www.co.pierce.wi.us""]"
"51147","Prince Edward County Health Department","[""http://www.vdh.state.va.us/LHD/Piedmont/Prince%5FEdward""]"
"51149","Prince George County Health Department","[""http://www.vdh.state.va.us/LHD/crater/PrinceGeorge.htm""]"
"08105","Rio Grande County Public Health Agency","[""http://www.rgcph.org"",""https://www.facebook.com/RGCPublicHealth""]"
"51161","Roanoke County/Salem Health Department","[""http://www.vdh.state.va.us/LHD/Alleghany/Salem""]"
"39149","Sidney-Shelby County Health Department","[""http://www.shelbycountyhealthdept.org""]"
"27123","St. Paul - Ramsey County Public Health","[""http://www.co.ramsey.mn.us""]"
"38091","Steele County Public Health Department","[""http://www.co.steele.nd.us/livingWellnessHealth.php""]"
"36105","Sullivan County Public Health Services","[""http://co.sullivan.ny.us/"",""https://www.facebook.com/pages/Sullivan-County-NY-Government/326054397578240""]"
"53053","Tacoma-Pierce County Health Department","[""http://www.tpchd.org""]"
"08119","Teller County Public Health Department","[""http://www.co.teller.co.us/Public%20Health/public.htm""]"
"39165","Warren County Combined Health District","[""http://www.wcchd.com"",""https://www.facebook.com/WCCHD.Ohio"",""https://twitter.com/WarrenCoHealth""]"
"55133","Waukesha County Public Health Division","[""http://www.waukeshacounty.gov/publichealth""]"
"54069","Wheeling-Ohio County Health Department","[""http://www.ohiocountyhealth.com"",""https://www.facebook.com/Wheeling-Ohio-County-Health-Department-Wheeling-WV-164179900283519/?fref=ts""]"
"27001","Aitkin County Health and Human Services","[""http://www.co.aitkin.mn.us""]"
"06001","Alameda County Public Health Department","[""http://www.acphd.org""]"
"08003","Alamosa County Public Health Department","[""http://www.alamosacounty.org"",""https://www.facebook.com/AlamosaPublicHealth/"",""https://twitter.com/SLVEmergency""]"
"55101","Central Racine County Health Department","[""http://www.crchd.com""]"
"08015","Chaffee County Public Health Department","[""http://www.chaffeecounty.org"",""https://www.facebook.com/ccph81201/""]"
"17019","Champaign-Urbana Public Health District","[""http://www.c-uphd.org""]"
"37037","Chatham County Public Health Department","[""https://www.chathamnc.org/""]"
"41005","Clackamas County Public Health Division","[""https://www.clackamas.us/publichealth""]"
"39025","Clermont County General Health District","[""http://www.ccphohio.org"",""https://www.facebook.com/CCPHOhio""]"
"29019","Columbia/Boone County Health Department","[""http://www.como.gov/health""]"
"17031","Cook County Department of Public Health","[""https://www.cookcountypublichealth.org/""]"
"48113","Dallas County Health and Human Services","[""http://www.dallascounty.org/department/hhs/home.html""]"
"39039","Defiance County General Health District","[""http://www.defiancecohealth.org""]"
"06017","El Dorado County Public Health Division","[""http://www.edcgov.us/PublicHealth/"",""https://www.facebook.com/edcpreparedness"",""https://twitter.com/edcpreparedness""]"
"08039","Elbert County Health and Human Services","[""http://www.elbertcounty-co.gov""]"
"54091","Grafton-Taylor County Health Department","[""https://www.gtchdwv.org/"",""https://www.facebook.com/GTCHDWV/""]"
"26055","Grand Traverse County Health Department","[""http://www.gtchd.org"",""https://www.facebook.com/grandtraversecountyhealthdepartment"",""https://twitter.com/GTHealthDept""]"
"27061","Itasca County Health and Human Services","[""http://www.co.itasca.mn.us/HHS/index.htm""]"
"55053","Jackson County Public Health Department","[""http://www.co.jackson.wi.us/html/healthhuman/healthhuman.html""]"
"34021","Mercer County Division of Public Health","[""http://www.mercercounty.org""]"
"55083","Oconto County Health and Human Services","[""http://OCPH.info""]"
"55025","Public Health - Madison and Dane County","[""http://www.publichealthmdc.com"",""https://www.facebook.com/publichealthmdc"",""https://twitter.com/PublicHealthMDC""]"
"53033","Public Health - Seattle and King County","[""http://www.kingcounty.gov/health""]"
"55113","Sawyer County Health and Human Services","[""http://www.sawyercountygov.org""]"
"27141","Sherburne County HHS/Public Health Unit","[""http://www.co.sherburne.mn.us/hhs""]"
"29186","Ste. Genevieve County Health Department","[""http://stegencohealth.org/""]"
"48439","Tarrant County Public Health Department","[""http://www.tarrantcounty.com/eHealth/site/default.asp""]"
"06107","Tulare County Health and Human Services","[""http://www.tchhsa.org"",""https://www.facebook.com/TulareCountyHHSA"",""https://twitter.com/TulareCo_HHSA""]"
"55135","Waupaca County Health Services Division","[""http://www.co.waupaca.wi.us/departments/health_and_human_services/health_services.php"",""https://www.facebook.com/WaupacaCountyHealthServices/""]"
"20001","Allen SEK Multi-County Health Department","[""http://www.allencounty.org/health_dept.html""]"
"20003","Allen SEK Multi-County Health Department","[""http://www.allencounty.org/health_dept.html""]"
"20011","Allen SEK Multi-County Health Department","[""http://www.allencounty.org/health_dept.html""]"
"20207","Allen SEK Multi-County Health Department","[""http://www.allencounty.org/health_dept.html""]"
"24003","Anne Arundel County Department of Health","[""http://www.aahealth.org"",""https://www.facebook.com/aahealth"",""https://twitter.com/AAHealth""]"
"54081","Beckley-Raleigh County Health Department","[""http://www.beckleyraleighhealthdept.org""]"
"17007","Boone County Department of Public Health","[""http://www.boonehealth.org/"",""https://twitter.com/boonecohealth""]"
"20005","Brown NEK Multi-County Health Department","[""http://nekhealthdepartment.org""]"
"20013","Brown NEK Multi-County Health Department","[""http://nekhealthdepartment.org""]"
"20085","Brown NEK Multi-County Health Department","[""http://nekhealthdepartment.org""]"
"48049","Brownwood-Brown County Health Department","[""http://www.brownwoodtexas.gov/199/Health-Department/""]"
"53009","Clallam County Health and Human Services","[""http://www.clallam.net/healthservices""]"
"12023","Columbia County Public Health Department","[""http://www.floridahealth.gov"",""https://www.facebook.com/FLDepartmentofHealth"",""https://twitter.com/HealthyFla""]"
"53013","Columbia County Public Health Department","[""http://www.columbiaco.com""]"
"39099","District Board of Health Mahoning County","[""http://www.mahoning-health.org""]"
"55031","Douglas County Health and Human Services","[""http://douglascountywi.org/228/Health-Human-Services""]"
"48231","Greenville-Hunt County Health Department","[""http://www.huntcounty.net""]"
"19087","Henry County Public Health/Health Center","[""http://www.hchc.org""]"
"41029","Jackson County Health and Human Services","[""http://www.co.jackson.or.us""]"
"29101","Johnson County Community Health Services","[""http://johnsoncountyhealth.org""]"
"41041","Lincoln County Health and Human Services","[""http://co.lincoln.or.us""]"
"17107","Logan County Department of Public Health","[""http://www.logancountyhealth.org""]"
"17117","Macoupin County Public Health Department","[""http://www.mcphd.net""]"
"42101","Philadelphia Department of Public Health","[""http://www.phila.gov/health""]"
"55097","Portage County Health and Human Services","[""http://www.co.portage.wi.us/department/health-and-human-services""]"
"24033","Prince George's County Health Department","[""http://www.princegeorgescountymd.gov/1588/Health-Services""]"
"20161","Riley County-Manhattan Health Department","[""http://www.rileycountyks.gov/health""]"
"06067","Sacramento Department of Health Services","[""http://www.sacdhhs.com""]"
"06079","San Luis Obispo County Health Department","[""http://www.slocounty.ca.gov/health/publichealth.htm"",""https://www.facebook.com/SLOpublichealth.org"",""https://twitter.com/SLOPublicHealth""]"
"06087","Santa Cruz County Health Services Agency","[""http://www.santacruzhealth.org""]"
"20179","Sheridan County Public Health Department","[""http://www.kalhd.org""]"
"37171","Surry County Health and Nutrition Center","[""http://www.surry.com""]"
"48037","Texarkana-Bowie County Health Department","[""https://www.ci.texarkana.tx.us/391/Health""]"
"41059","Umatilla County Public Health Department","[""http://www.co.umatilla.or.us/health/""]"
"34039","Union County Office of Health Management","[""http://www.ucnj.org/lincs/""]"
"37195","Wilson County Department of Pubic Health","[""http://www.wilson-co.com/hd.html""]"
"04025","Yavapai County Community Health Services","[""http://www.yavapai.us/chs"",""https://www.facebook.com/pages/Yavapai-Health/243976918959188"",""https://twitter.com/yavapaihealth""]"
"34001","Atlantic County Division of Public Health","[""http://www.aclink.org/publichealth""]"
"06009","Calaveras County Public Health Department","[""http://co.calaveras.ca.us/cc/Departments/PublicHealthDepartment.aspx""]"
"56021","Cheyenne-Laramie County Health Department","[""http://www.laramiecounty.com"",""https://www.facebook.com/Cheyenne-Laramie-County-Health-Department-617752621591833/""]"
"55023","Crawford County Health and Human Services","[""http://www.crawfordcountywi.org/health.html"",""https://www.facebook.com/Crawford-County-Public-Health-432773913578331/""]"
"26043","Dickinson-Iron District Health Department","[""http://www.didhd.org/""]"
"41019","Douglas County Health and Social Services","[""http://www.co.douglas.or.us/dch""]"
"38031","Foster County Community Health Department","[""http://www.fostercounty.org"",""https://www.facebook.com/Foster-County-Public-Health-229289797223657/""]"
"06019","Fresno County Department of Public Health","[""http://www.fresno.ca.gov""]"
"08059","Jefferson County Public Health Department","[""http://jeffco.us/public-health/"",""https://www.facebook.com/jeffcopublichealth/"",""https://twitter.com/JeffcoPH""]"
"48245","Jefferson County Public Health Department","[""https://www.co.jefferson.tx.us/PublicHealth.htm""]"
"41033","Josephine County Public Health Department","[""http://www.co.josephine.or.us""]"
"06033","Lake County Department of Health Services","[""http://www.co.lake.ca.us""]"
"06047","Merced County Department of Public Health","[""http://www.co.merced.ca.us/index.aspx?nid=82""]"
"34023","Middlesex County Public Health Department","[""http://www.edisonnj.org/index.php"",""https://www.facebook.com/MiddlesexCntyNJ/"",""https://twitter.com/MiddlesexCntyNJ""]"
"04015","Mohave County Department of Public Health","[""http://www.healthelinks.com"",""https://www.facebook.com/Mohave-County-Department-of-Public-Health-1566710160271535/"",""https://twitter.com/mohaveinfo""]"
"34027","Morris County Office of Health Management","[""http://www.morrishealth.org""]"
"08089","Otero-Crowley County Department of Health","[""http://www.oterogov.com"",""https://www.facebook.com/OteroCountyHealthDepartment/"",""https://twitter.com/OCHD_Colorado""]"
"08025","Otero-Crowley County Department of Health","[""http://www.oterogov.com"",""https://www.facebook.com/OteroCountyHealthDepartment/"",""https://twitter.com/OCHD_Colorado""]"
"06075","San Francisco Department of Public Health","[""https://www.sfdph.org"",""https://www.facebook.com/pages/SFDPH/439582466204804"",""https://twitter.com/SF_DPH""]"
"36093","Schenectady County Public Health Services","[""http://www.schenectadycounty.com""]"
"48353","Sweetwater-Nolan County Health Department","[""http://www.nolancountyhealth.com/""]"
"26159","Van Buren/Cass District Health Department","[""http://www.vbcassdhd.org""]"
"26161","Washtenaw County Public Health Department","[""http://washtenaw.org/health"",""https://www.facebook.com/wcpublichealth"",""https://twitter.com/wcpublichealth""]"
"27165","Watonwan County Community Health Services","[""http://www.co.watonwan.mn.us/154/Human-Services""]"
"30001","Beaverhead County Public Health Department","[""http://beaverheadcounty.org/departments/public-health/""]"
"26019","Benzie-Leelanau District Health Department","[""http://www.bldhd.org""]"
"19015","Boone County / Hospital Home Care Services","[""http://www.boonehospital.com""]"
"29031","Cape Girardeau County Public Health Center","[""http://www.cgcohealthdept.com"",""https://www.facebook.com/CapeGirardeauCountyPublicHealthCenter/""]"
"19031","Cedar County Public Health Nursing Service","[""https://www.cedarcounty.org/offices/publichealth/index.htm"",""https://www.facebook.com/CedarCountyPublicHealth/"",""https://twitter.com/CedarCoPubHealt""]"
"41007","Clatsop County Department of Public Health","[""http://www.co.clatsop.or.us/publichealth"",""https://www.facebook.com/Clatsop-County-Dept-of-Public-Health-122798474419724/""]"
"19043","Clayton County Visiting Nurses Association","[""http://www.claytoncountypublichealth.org/""]"
"36019","Clinton County Department of Public Health","[""http://www.clintonhealth.org"",""https://www.facebook.com/clintonhealth"",""https://twitter.com/ClintonCountyHD""]"
"56011","Crook County Public Health Nursing Service","[""http://www.crookcounty.wy.gov/departments/public_health/index.php""]"
"19053","Decatur County Public Health and Home Care","[""http://decaturph.com""]"
"37067","Forsyth County Department of Public Health","[""http://www.co.forsyth.nc.us/publichealth""]"
"19073","Greene County Medical Center Public Health","[""http://www.gcmchealth.com""]"
"47087","Jackson - Madison County Health Department","[""http://www.jmchd.com""]"
"47113","Jackson - Madison County Health Department","[""http://www.jmchd.com""]"
"37099","Jackson County Department of Public Health","[""http://main.nc.us/jackson/jc50hlth.htm""]"
"41035","Klamath County Department of Public Health","[""http://www.klamathcounty.org/378/Public-Health"",""https://www.facebook.com/KCPublicHealth/"",""https://twitter.com/Klamathcountyph""]"
"21067","Lexington-Fayette County Health Department","[""http://www.lexingtonhealthdepartment.org"",""https://www.facebook.com/LFCHD"",""https://twitter.com/LFCHD""]"
"08073","Lincoln County Department of Public Health","[""http://lincolncountyco.us/public_health/public_health.html"",""https://www.facebook.com/pages/Lincoln-County-Public-Health/264384053769334""]"
"31111","Lincoln-Lancaster County Health Department","[""http://www.lincoln.ne.gov/health""]"
"31109","Lincoln-Lancaster County Health Department","[""http://www.lincoln.ne.gov/health""]"
"26111","Midland County Department of Public Health","[""http://www.co.midland.mi.us/health""]"
"34025","Monmouth County Regional Health Commission","[""http://www.mcrhc.org"",""https://www.facebook.com/MCRHCno.1"",""https://twitter.com/healthmcrhc""]"
"48339","Montgomery County Public Health Department","[""https://mcphd-tx.org/""]"
"39113","Public Health-Dayton and Montgomery County","[""http://www.phdmc.org/""]"
"05119","Pulaski County  Health Unit - Jacksonville","[""http://www.healthyarkansas.com""]"
"26145","Saginaw County Department of Public Health","[""http://www.saginawpublichealth.org""]"
"06077","San Joaquin County Public  Health Services","[""http://www.sjcphs.org"",""https://www.facebook.com/sjcphs"",""https://twitter.com/sjcphs""]"
"06081","San Mateo County Health Service Department","[""http://www.smhealth.org""]"
"06099","Stanislaus County Public Health Department","[""http://www.schsa.org""]"
"47163","Sullivan County Regional Health Department","[""http://www.sullivanhealth.org""]"
"51003","Albemarle/Charlottesville Health Department","[""http://www.vdh.state.va.us/LHD/ThomasJefferson/Charlottesville""]"
"34003","Bergen County Department of Health Services","[""http://www.bergenhealth.org"",""http://www.midbergen-regionalhealth.org""]"
"19033","Cerro Gordo County Public Health Department","[""http://www.cghealth.com"",""https://www.facebook.com/CGPublicHealth/"",""https://twitter.com/CGPublicHealth""]"
"55017","Chippewa County Department of Public Health","[""https://www.co.chippewa.wi.us/government/public-health"",""https://www.facebook.com/Chippewa-County-Public-Health-1503750659676459/""]"
"41009","Columbia County Department of Public Health","[""http://www.columbiacountyor.gov""]"
"19067","Floyd County Public Health/Home Health Care","[""http://www.floydcoia.org/""]"
"37081","Guilford County Department of Public Health","[""http://www.co.guilford.nc.us/government/publichealth""]"
"04013","Maricopa County Department of Public Health","[""https://www.maricopa.gov/5302/Public-Health"",""https://www.facebook.com/MCDPH"",""https://twitter.com/Maricopahealth""]"
"27085","McLeod County Public Health Nursing Service","[""http://www.co.mcleod.mn.us"",""http://www.mmspublichealth.org""]"
"06085","Santa Clara County Public Health Department","[""http://www.sccphd.org""]"
"06097","Sonoma County Department of Health Services","[""http://www.sonomacounty.ca.gov/Health-Services/"",""https://www.facebook.com/SonomaCountyDHS""]"
"29077","Springfield-Greene County Health Department","[""http://www.springfieldmo.gov/health"",""https://www.facebook.com/SGCHD"",""https://twitter.com/SGCHD""]"
"55121","Trempealeau County Public Health Department","[""http://www.tremplocounty.com/tchome/health/home.aspx""]"
"48309","Waco-McLennan County Public Health District","[""http://www.waco-texas.com/cms-healthdepartment/"",""https://twitter.com/wacohealthdept/""]"
"04027","Yuma County Public Health Services District","[""http://www.yumacountyaz.gov/government/health-district""]"
"48441","Abilene-Taylor County Public Health District","[""http://abilenetx.gov/city-hall/departments/community-services/health"",""https://www.facebook.com/abilenehealth/"",""https://twitter.com/abilenehealth""]"
"19009","Audubon County Public Health Nursing Service","[""http://www.auduboncounty.com/public_health.asp""]"
"19041","Clay County / Spencer Hospital Public Health","[""http://www.spencerhospital.org""]"
"19059","Dickinson County / Lakes Regional Healthcare","[""http://Lakesregionalhealthcare.org""]"
"19077","Guthrie County Public Health Nursing Service","[""http://www.gcph.com""]"
"37089","Henderson County Department of Public Health","[""http://www.hendersoncountync.org/health""]"
"53041","Lewis County Public Health & Social Services","[""http://www.lewiscountywa.gov/LC/Health/Default.aspx?lcID=57""]"
"06055","Napa County Health and Human Services Agency","[""http://www.countyofnapa.org"",""https://www.facebook.com/NapaCounty""]"
"19151","Pocahontas County Nursing and Health Service","[""http://www.evertek.net/pocahontas""]"
"19157","Poweshiek County/Grinnell Regional Home Care","[""http://www.grmc.us""]"
"08099","Prowers County Public Health and Environment","[""http://www.prowerscounty.net""]"
"55105","Rock County Health Department - North Office","[""http://www.co.rock.wi.us/publichealth""]"
"55115","Shawano-Menominee Counties Health Department","[""http://www.co.shawano.wi.us/departments/?department=5c6edb95d748"",""https://www.facebook.com/SMCHD"",""https://twitter.com/SMCHD1""]"
"36103","Suffolk County Department of Health Services","[""http://www.co.suffolk.ny.us/health"",""https://www.facebook.com/SuffolkCountyHealthServices?ref=hl"",""https://twitter.com/SuffolkCoHealth""]"
"48491","Williamson County and Cities Health District","[""http://www.wcchd.org"",""https://www.facebook.com/WCCHD"",""https://twitter.com/WCCHD""]"
"47065","Chattanooga-Hamilton County Health Department","[""http://health.hamiltontn.org""]"
"19069","Franklin County Public Health Nursing Service","[""http://co.franklin.ia.us""]"
"08045","Garfield County Public Health Nursing Service","[""http://www.garfield-county.com/public-health/index.aspx""]"
"36041","Hamilton County Public Health Nursing Service","[""https://www.hamiltoncounty.com/health-human-services/public-health-home""]"
"09003","Hartford Health and Human Services Department","[""http://www.hartford.gov""]"
"27043","Human Services of Faribault and Martin County","[""http://www.fmchs.com"",""https://www.facebook.com/faribaultmartinchs/""]"
"27091","Human Services of Faribault and Martin County","[""http://www.fmchs.com"",""https://www.facebook.com/faribaultmartinchs/""]"
"26093","Livingston County Department of Public Health","[""http://www.lchd.org"",""https://www.facebook.com/myLCHD/""]"
"04017","Navajo County Public Health Services District","[""http://www.navajocountyaz.gov/Departments/Public-Health-Services"",""https://twitter.com/ncphsd""]"
"55087","Outagamie County DHHS, Public Health Division","[""http://www.outagamie.org/PublicHealth""]"
"08109","Saguache County Public Health Nursing Service","[""https://www.saguachecounty.net/index.php/public-health-home""]"
"48451","San Angelo-Tom Green County Health Department","[""http://www.sanangelotexas.org""]"
"53055","San Juan County Health and Community Services","[""http://www.sanjuanco.com/health/default.aspx""]"
"06083","Santa Barbara County Public Health Department","[""http://www.sbcphd.org""]"
"56035","Sublette County Public Health Nursing Service","[""http://www.sublettewyo.com/index.aspx?nid=179""]"
"39119","Zanesville-Muskingum County Health Department","[""http://www.zmchd.org"",""https://www.facebook.com/ZMCHD/"",""https://twitter.com/zmchd""]"
"19007","Appanoose County Public Health Nursing Service","[""http://www.appanoosecounty.net/health/index.html""]"
"19021","Buena Vista County Public Health and Home Care","[""http://www.co.buena-vista.ia.us/publichealth""]"
"48355","Corpus Christi-Nueces County Health Department","[""http://www.cctexas.com/departments/health-district""]"
"19047","Crawford County Home Health and Hospice Agency","[""http://www.crawfordcountyhealth.com""]"
"12127","Florida Department of Health in Volusia County","[""http://www.volusiahealth.org"",""https://www.facebook.com/FLDepartmentofHealth"",""https://twitter.com/HealthyFla""]"
"55047","Green Lake County Human Services - Health Unit","[""http://www.co.green-lake.wi.us/departments.html?Department=9"",""https://www.facebook.com/glcodhhs""]"
"26077","Kalamazoo County Health and Community Services","[""http://www.kalcounty.com/hcs"",""https://www.facebook.com/Kalamazoo-HCS-445983575601141/"",""https://twitter.com/KzooHealth""]"
"06037","Los Angeles County Department of Public Health","[""http://publichealth.lacounty.gov/""]"
"06059","Orange County Health Care Agency/Public Health","[""http://www.ochealthinfo.com/""]"
"36091","Saratoga County Public Health Nursing Services","[""http://www.saratogacountyny.gov/departments.asp?did=34""]"
"55001","Adams County Health & Human Services Department","[""http://www.co.adams.wi.gov/Departments/HealthHumanServices/tabid/75/Default.aspx""]"
"27013","Blue Earth County Public Health Nursing Service","[""http://www.co.blue-earth.mn.us/dept/chealth.php""]"
"19027","Carroll County / St. Anthony Home Health Agency","[""http://www.stanthonyhospital.org""]"
"04005","Coconino County Public Health Services District","[""http://www.coconino.az.gov/health"",""https://www.facebook.com/CoconinoCountyHHS/"",""https://twitter.com/CoconinoHHS""]"
"17055","Franklin-Williamson Bi-County Health Department","[""http://www.fwbchd.dst.il.us""]"
"19105","Jones County / Community Health of Jones County","[""http://www.jonesregional.org/body.cfm?id=397""]"
"19137","Montgomery County Public Health Nursing Service","[""http://montgomerycoia.us""]"
"30081","Ravalli County Public Health Nursing Department","[""https://ravalli.us/207/Public-Health""]"
"48409","San Patricio County Department of Public Health","[""http://www.spcdph.org""]"
"19191","Winneshiek County Public Health Nursing Service","[""http://www.winneshiekhealth.org/""]"
"08101","Pueblo Department of Public Health & Environment","[""http://www.pueblohealthdept.org""]"
"29001","Adair County Health Department/Home Health Agency","[""http://adair.lphamo.org""]"
"35001","Bernalillo County Environmental Health Department","[""http://www.bernco.gov/eh/index.html""]"
"17123","Bureau Putnam & Marshall County Health Department","[""http://www.bpmchd.org""]"
"19035","Cherokee County Home Choice/Hospice/Public Health","[""http://www.cherokeecountyiowa.com/homehealthcare/care.html""]"
"48349","Corsicana-Navarro County Public Health Department","[""http://www.corsicana.org/contact/""]"
"29055","Crawford County Nursing Service/Health Department","[""http://crawfordcountymo.net/index_files/Page1235.htm""]"
"13121","District 3, Unit 2: Fulton County Board of Health","[""http://fultoncountyboh.org/boh/""]"
"55027","Dodge County Human Services and Health Department","[""http://www.co.dodge.wi.us/humanservices/index.html""]"
"20091","Johnson County Department of Health & Environment","[""https://www.jocogov.org/dept/health-and-environment/home""]"
"27071","Koochiching County Public Health & Human Services","[""http://www.co.koochiching.mn.us/dept/county_health/cohealthmain.htm""]"
"55107","Rusk County Department of Health & Human Services","[""http://www.ruskcounty.org/departments/health-and-human-services/public-health/"",""https://www.facebook.com/#1/pages/rusk-county-public-health-department/135063356544469""]"
"06071","San Bernardino County Department of Public Health","[""http://wp.sbcounty.gov/dph/""]"
"55005","Barron County Health and Human Services Department","[""http://barronwi.govoffice3.com/""]"
"27017","Carlton-Cook-Lake-St. Louis Community Health Board","[""http://www.healthynorthland.org"",""https://www.facebook.com/HealthyNorthland"",""https://twitter.com/HealthyNorthlan""]"
"27031","Carlton-Cook-Lake-St. Louis Community Health Board","[""http://www.healthynorthland.org"",""https://www.facebook.com/HealthyNorthland"",""https://twitter.com/HealthyNorthlan""]"
"27075","Carlton-Cook-Lake-St. Louis Community Health Board","[""http://www.healthynorthland.org"",""https://www.facebook.com/HealthyNorthland"",""https://twitter.com/HealthyNorthlan""]"
"06073","County of San Diego HHS and Public Health Services","[""http://www.sandiegocounty.gov/hhsa/programs/phs/"",""https://www.facebook.com/SDCountyHHSA/"",""https://twitter.com/sandiegocounty""]"
"08031","Denver Department of Public Health and Environment","[""http://www.denvergov.org/deh""]"
